Gene_Name,Correl_Coeffs_5CV
A1BG,0.11970081979266996
A1CF,0.11733910493747315
A2M,0.057845515587835974
A2ML1,0.01722822457560223
A3GALT2,0.04999276631858055
A4GNT,0.10750870200303439
AAAS,0.19043309927129504
AACS,0.21209317808934833
AADAC,0.05198415068363819
AADACL2,0.06894888588612488
AADACL3,0.028158608461849803
AADACL4,0.07058828946756829
AADAT,0.07070454072534679
AAGAB,0.2803347549152408
AAK1,0.20460439379677725
AAMDC,0.10399494880960176
AAMP,0.4324442671863523
AANAT,0.0959975978874527
AAR2,0.21166885986614722
AARD,0.1251871577566625
AARS1,0.11027266172173851
AARS2,0.4326159252051137
AARSD1,0.10523849263015453
AASDH,0.055702314252692786
AASDHPPT,0.2845276612279271
AASS,0.056181885592748615
AATF,0.19040308311165993
AATK,0.1374793659454756
ABAT,0.06972707227989304
ABCA1,0.16749551371315924
ABCA10,0.11771731725497661
ABCA12,0.1192645001907019
ABCA13,0.0806731770148749
ABCA2,0.11852609319072369
ABCA3,0.056987541161942976
ABCA4,0.2647142220728102
ABCA5,0.07253751521357346
ABCA6,0.1126922561476305
ABCA7,0.06027335571156989
ABCA8,0.05430583844845528
ABCA9,0.13244827108196067
ABCB1,0.09054703750331738
ABCB10,0.08258194620180377
ABCB11,0.10301617178677432
ABCB4,0.08138875134606281
ABCB5,0.043106870190752274
ABCB6,0.16574360104726432
ABCB7,0.2904708487802371
ABCB8,0.11218337987575389
ABCB9,0.06357387513256256
ABCC1,0.11729620258876114
ABCC10,0.03375009920344494
ABCC11,0.07332405632201597
ABCC12,0.057873015573342644
ABCC2,0.02296442197326218
ABCC3,0.14595055873018542
ABCC4,0.01717514259669625
ABCC5,0.09970324940182876
ABCC8,0.09759927569673854
ABCC9,0.1189076597558584
ABCD1,0.20253750558352296
ABCD2,0.02982677394038938
ABCD3,0.2174365733950415
ABCD4,0.0032203463696759667
ABCE1,0.3905935978446481
ABCF1,0.27698565364297484
ABCF3,0.10687082469083875
ABCG1,0.05057206578917717
ABCG2,0.08805037531076979
ABCG4,0.10885578650386454
ABCG5,0.07667140369877003
ABCG8,-0.04178173548391021
ABHD1,0.11323526672972066
ABHD10,0.148429497278237
ABHD11,0.24067048269194977
ABHD12,0.15982933647904796
ABHD12B,0.1711170105400288
ABHD13,0.23098478182830742
ABHD14A,0.14291174646947574
ABHD14B,0.08487305962754632
ABHD15,0.19692925447955498
ABHD16A,0.19633073576510043
ABHD16B,0.012833877802274551
ABHD17A,0.17872155660670458
ABHD17B,0.07438172075107477
ABHD17C,0.2190768628139077
ABHD18,0.08744569649046524
ABHD2,0.1294395843746967
ABHD3,0.15758957938620405
ABHD4,0.014746282944248046
ABHD5,0.16093968387252616
ABHD6,0.07710353892738978
ABHD8,0.0924384284688303
ABI1,0.32999810797298057
ABI2,0.14466709015505705
ABI3,0.10827229575105116
ABI3BP,0.12625385930452387
ABITRAM,0.08256605445875424
ABL1,0.29367827823913906
ABL2,0.14130059218296148
ABLIM1,0.09677830673967835
ABLIM2,0.06557230265394928
ABLIM3,0.062178947711834964
ABR,0.19427949957951862
ABRA,0.030620821083856664
ABRACL,0.025151140906068264
ABRAXAS1,0.06016875611749425
ABRAXAS2,0.2178080668156733
ABT1,0.22528453339240023
ABTB1,0.1548088611125032
