Gene_Name,Correl_Coeffs_5CV
A1BG,0.06880034432843622
A1CF,0.14430921894230092
A2M,0.03933156121117704
A2ML1,0.012679819911915292
A3GALT2,0.06531651815347982
A4GNT,0.06154559572265393
AAAS,0.09496067088608226
AACS,0.19284551424641908
AADAC,0.0775235132129719
AADACL2,0.01211656461863487
AADACL3,6.623831282196492e-05
AADACL4,0.07791579109296078
AADAT,0.11951487455686441
AAGAB,0.26999392528757216
AAK1,0.20290112606689936
AAMDC,0.11331797172471807
AAMP,0.4493471188294178
AANAT,0.11160056626468721
AAR2,0.18609761737751646
AARD,0.13485588934070317
AARS1,0.10957043499142297
AARS2,0.4134264865187512
AARSD1,0.09707473384154813
AASDH,0.04365677142848205
AASDHPPT,0.27405471821960353
AASS,0.0790539282770239
AATF,0.14755705548936207
AATK,0.194943785475295
ABAT,0.05158868776778279
ABCA1,0.13731623018508948
ABCA10,0.12333287114526706
ABCA12,0.1387410677456939
ABCA13,0.06527824479604336
ABCA2,0.0914575281565029
ABCA3,0.04293546487809837
ABCA4,0.29631522906150337
ABCA5,0.09774981728919432
ABCA6,0.10915767223879538
ABCA7,0.05100012187944201
ABCA8,0.05027024644087099
ABCA9,0.1313632440093071
ABCB1,0.108427063454131
ABCB10,0.16158620006915617
ABCB11,0.1391130916753015
ABCB4,0.1009450519245945
ABCB5,0.0846432538797299
ABCB6,0.14466726906778132
ABCB7,0.26954975518168217
ABCB8,0.08578828945341793
ABCB9,0.08973923697607063
ABCC1,0.09565469363529784
ABCC10,0.07193488524251705
ABCC11,0.019559140757088696
ABCC12,0.07439885982083187
ABCC2,0.01653242449792754
ABCC3,0.16164518861420635
ABCC4,0.01299403365925741
ABCC5,0.08437753110957717
ABCC8,0.08684155787563677
ABCC9,0.08167958884231238
ABCD1,0.2108935725099558
ABCD2,0.03391956327997553
ABCD3,0.22196107292271366
ABCD4,8.703163537938488e-05
ABCE1,0.3968069143301549
ABCF1,0.24811940694005558
ABCF3,0.07163560411643863
ABCG1,0.0465799969570315
ABCG2,0.07543124504056078
ABCG4,0.12861064267614675
ABCG5,0.05975747820110777
ABCG8,0.013367404110687242
ABHD1,0.11063607085409966
ABHD10,0.12286029946020202
ABHD11,0.22754633875380867
ABHD12,0.1261653366003827
ABHD12B,0.1441613186121264
ABHD13,0.2153409741023256
ABHD14A,0.17883353440316493
ABHD14B,0.09795441078437214
ABHD15,0.1879248563259032
ABHD16A,0.1678037911379821
ABHD16B,0.04479955835367661
ABHD17A,0.18886769186501087
ABHD17B,0.06837656611592996
ABHD17C,0.1796678096871835
ABHD18,0.06230682688408986
ABHD2,0.168383638923236
ABHD3,0.14118398172769903
ABHD4,-0.029244174493424435
ABHD5,0.17652488660694093
ABHD6,0.08980094823695292
ABHD8,0.1417282909027604
ABI1,0.34238247829452323
ABI2,0.15314433375285508
ABI3,0.11682343430756163
ABI3BP,0.1281811098855554
ABITRAM,0.04433451128238526
ABL1,0.2020771628746174
ABL2,0.12878046062489096
ABLIM1,0.09367927675318728
ABLIM2,0.078547788423832
ABLIM3,0.06033914125243833
ABR,0.18229442183035519
ABRA,0.06702513934724777
ABRACL,0.07107272784576925
ABRAXAS1,0.08831354705976062
ABRAXAS2,0.209540943246723
ABT1,0.20245689217606228
ABTB1,0.1512996544881509
ABTB2,0.11308912627042023
BTBD11,0.14660561464418492
ACAA1,0.10586933432072163
ACAA2,0.12337961343432047
ACACA,0.25458881922191895
ACACB,0.17681213299828114
ACAD10,0.05096046823243493
ACAD11,0.0779144794259364
ACAD8,0.20202972701774008
ACAD9,0.3357897559588909
ACADL,0.07436695570311562
ACADM,0.03825298988476195
ACADS,0.1319211764990007
ACADSB,0.10189488985192843
ACADVL,0.03987774493315962
ACAN,0.10476528978711759
ACAP1,-0.02417799607898781
ACAP2,0.14084206647615682
ACAP3,0.20215672262349488
ACAT1,0.07650214824511124
ACAT2,0.24190654889669477
ACBD3,0.1742081560353652
ACBD4,0.2477961171084922
ACBD5,0.09745600418825247
ACBD6,0.1423541540958843
ACBD7,0.08626785427649061
ACCS,0.06228102611500832
ACCSL,0.13726533686363915
ACD,0.46193575870028225
ACE,0.048280438619918056
ACE2,0.053098249266396766
ACER1,0.04930295434244775
ACER2,0.029113273575338588
ACER3,0.0066777899746164465
ACHE,0.20064879281612566
ACIN1,0.1613674443088009
ACKR1,0.01989381146159965
ACKR2,0.09634911928148363
ACKR3,0.06500398829377273
ACKR4,0.19088075633598636
ACLY,0.4551709799028739
ACMSD,0.13185197144237293
ACO1,0.10253858185837872
ACO2,0.5087276404925636
ACOT11,0.151220475289392
ACOT12,0.18812104201417484
ACOT13,0.08580567248683704
ACOT2,0.08965143940406346
ACOT6,0.13651789247266813
ACOT7,0.07352082176264427
ACOT8,0.08753040561953561
ACOT9,-0.04616057081707323
ACOX1,0.3595950667861569
ACOX2,0.09247651468014899
ACOX3,0.11803701651947088
ACOXL,0.23580503152935464
ACP1,0.21214003286415634
ACP2,0.06792533504045883
ACPP,0.15963515373888382
ACP4,0.09492758326903522
ACP5,0.0403000573458479
ACP6,0.10627995914473154
ACP7,0.1127608627704219
ACR,0.2725974514779641
ACRBP,0.13738236180650543
ACRV1,0.18607839169195578
ACSBG1,0.11251094743928229
ACSF2,0.2434020813753548
ACSF3,0.04968862715949759
ACSL1,0.17869546414677923
ACSL3,0.44516647052606484
ACSL4,0.4564218668817269
ACSL5,0.0742149068390132
ACSL6,0.1384609662769767
ACSM1,0.14427708704794048
ACSM3,0.13709833050490747
ACSM4,0.03073207034306471
ACSM5,0.10716058843943033
ACSM6,0.12286130784673625
ACSS1,0.022960520899032007
ACSS2,0.26962051427038325
ACSS3,0.17705308134415623
ACTA1,0.15513743528744062
ACTA2,0.08751211198875727
ACTB,0.45510346755679293
ACTBL2,0.08674982160765157
ACTC1,0.0911863504779429
ACTG1,0.3861344201044803
ACTG2,0.08011040537454414
